time_s,x_e_m,y_e_m,z_e_m,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,u_m_s_dot,v_m_s_dot,w_m_s_dot,p_rad_s_dot,q_rad_s_dot,r_rad_s_dot,alpha_rad,beta_rad,airspeed_m_s,elevator_deg,aileron_deg,rudder_deg,throttle,brake
24.59,296.6524435,0,-800.0114793,0,0.1370380234,0,11.76808224,0,1.546231939,0,-0.009701656574,0,-0.03955130936,0,0.01083921907,0,-0.005227547514,0,0.1306436323,0,11.86922882,-0.6854041152,0,0,0.6140593696,0
24.6,296.7711315,0,-800.0122316,0,0.136940747,0,11.76769256,0,1.546339418,0,-0.00975348339,0,-0.03838578215,0,0.01065643514,0,-0.00513777814,0,0.1306568878,0,11.86885646,-0.6854041152,0,0,0.6140593696,0
24.61,296.889816,0,-800.0129709,0,0.1368429568,0,11.76731453,0,1.546445066,0,-0.009804411398,0,-0.03721997462,0,0.01047315638,0,-0.005047787125,0,0.1306698633,0,11.86849542,-0.6854041152,0,0,0.6140593696,0
24.62,297.0084969,0,-800.0136969,0,0.1367446618,0,11.76694816,0,1.546548879,0,-0.00985443842,0,-0.03605398136,0,0.0102893994,0,-0.004957582328,0,0.1306825582,0,11.8681457,-0.6854041152,0,0,0.6140593696,0
24.63,297.1271746,0,-800.0144098,0,0.136645871,0,11.76659345,0,1.546650853,0,-0.009903562359,0,-0.03488789676,0,0.01010518084,0,-0.004867171615,0,0.1306949722,0,11.8678073,-0.6854041152,0,0,0.6140593696,0
24.64,297.2458489,0,-800.0151094,0,0.1365465935,0,11.7662504,0,1.546750982,0,-0.009951781193,0,-0.03372181501,0,0.009920517362,0,-0.004776562858,0,0.1307071047,0,11.86748023,-0.6854041152,0,0,0.6140593696,0
24.65,297.3645202,0,-800.0157958,0,0.1364468384,0,11.76591901,0,1.546849262,0,-0.009999092982,0,-0.0325558301,0,0.009735425655,0,-0.004685763937,0,0.1307189553,0,11.86716448,-0.6854041152,0,0,0.6140593696,0
24.66,297.4831884,0,-800.0164689,0,0.1363466147,0,11.76559928,0,1.546945689,0,-0.01004549586,0,-0.03139003577,0,0.009549922419,0,-0.004594782737,0,0.1307305237,0,11.86686005,-0.6854041152,0,0,0.6140593696,0
24.67,297.6018537,0,-800.0171287,0,0.1362459315,0,11.76529121,0,1.547040259,0,-0.01009098806,0,-0.03022452555,0,0.009364024375,0,-0.004503627147,0,0.1307418094,0,11.86656693,-0.6854041152,0,0,0.6140593696,0
24.68,297.7205161,0,-800.0177752,0,0.136144798,0,11.76499479,0,1.547132968,0,-0.01013556785,0,-0.02905939275,0,0.009177748259,0,-0.004412305061,0,0.1307528122,0,11.86628513,-0.6854041152,0,0,0.6140593696,0
24.69,297.8391759,0,-800.0184083,0,0.1360432232,0,11.76471002,0,1.547223812,0,-0.01017923363,0,-0.02789473041,0,0.00899111082,0,-0.004320824377,0,0.1307635317,0,11.86601464,-0.6854041152,0,0,0.6140593696,0
24.7,297.9578332,0,-800.0190281,0,0.1359412164,0,11.76443689,0,1.547312789,0,-0.01022198384,0,-0.02673063134,0,0.00880412882,0,-0.004229192994,0,0.1307739676,0,11.86575545,-0.6854041152,0,0,0.6140593696,0
24.71,298.0764879,0,-800.0196346,0,0.1358387866,0,11.7641754,0,1.547399894,0,-0.01026381701,0,-0.02556718809,0,0.008616819032,0,-0.004137418814,0,0.1307841197,0,11.86550755,-0.6854041152,0,0,0.6140593696,0
24.72,298.1951403,0,-800.0202276,0,0.1357359431,0,11.76392555,0,1.547485124,0,-0.01030473176,0,-0.02440449292,0,0.008429198234,0,-0.004045509738,0,0.1307939877,0,11.86527094,-0.6854041152,0,0,0.6140593696,0
24.73,298.3137905,0,-800.0208073,0,0.135632695,0,11.76368731,0,1.547568477,0,-0.01034472678,0,-0.02324263785,0,0.008241283215,0,-0.003953473669,0,0.1308035715,0,11.86504561,-0.6854041152,0,0,0.6140593696,0
24.74,298.4324385,0,-800.0213736,0,0.1355290516,0,11.76346069,0,1.547649949,0,-0.01038380084,0,-0.02208171462,0,0.008053090764,0,-0.00386131851,0,0.1308128707,0,11.86483155,-0.6854041152,0,0,0.6140593696,0
24.75,298.5510845,0,-800.0219264,0,0.1354250221,0,11.76324567,0,1.547729538,0,-0.01042195278,0,-0.02092181465,0,0.007864637675,0,-0.003769052161,0,0.1308218854,0,11.86462876,-0.6854041152,0,0,0.6140593696,0
24.76,298.6697286,0,-800.0224659,0,0.1353206156,0,11.76304225,0,1.547807241,0,-0.01045918154,0,-0.01976302911,0,0.007675940745,0,-0.003676682522,0,0.1308306153,0,11.86443721,-0.6854041152,0,0,0.6140593696,0
24.77,298.7883709,0,-800.0229919,0,0.1352158415,0,11.76285041,0,1.547883056,0,-0.01049548612,0,-0.01860544883,0,0.007487016765,0,-0.003584217488,0,0.1308390604,0,11.8642569,-0.6854041152,0,0,0.6140593696,0
24.78,298.9070115,0,-800.0235044,0,0.135110709,0,11.76267014,0,1.547956981,0,-0.0105308656,0,-0.01744916437,0,0.007297882529,0,-0.003491664952,0,0.1308472205,0,11.86408781,-0.6854041152,0,0,0.6140593696,0
24.79,299.0256505,0,-800.0240035,0,0.1350052273,0,11.76250142,0,1.548029013,0,-0.01056531915,0,-0.01629426594,0,0.007108554822,0,-0.003399032802,0,0.1308550956,0,11.86392994,-0.6854041152,0,0,0.6140593696,0
24.8,299.1442881,0,-800.0244891,0,0.1348994057,0,11.76234425,0,1.548099151,0,-0.01059884601,0,-0.01514084344,0,0.006919050424,0,-0.003306328921,0,0.1308626856,0,11.86378326,-0.6854041152,0,0,0.6140593696,0
24.81,299.2629243,0,-800.0249613,0,0.1347932535,0,11.7621986,0,1.548167393,0,-0.01063144552,0,-0.01398898646,0,0.006729386108,0,-0.003213561187,0,0.1308699907,0,11.86364776,-0.6854041152,0,0,0.6140593696,0
24.82,299.3815593,0,-800.02542,0,0.1346867799,0,11.76206446,0,1.548233738,0,-0.01066311705,0,-0.01283878422,0,0.006539578636,0,-0.003120737469,0,0.1308770107,0,11.86352343,-0.6854041152,0,0,0.6140593696,0
24.83,299.5001931,0,-800.0258653,0,0.1345799942,0,11.76194182,0,1.548298185,0,-0.0106938601,0,-0.01169032563,0,0.006349644758,0,-0.003027865632,0,0.1308837457,0,11.86341024,-0.6854041152,0,0,0.6140593696,0
24.84,299.6188259,0,-800.026297,0,0.1344729058,0,11.76183065,0,1.548360731,0,-0.01072367423,0,-0.01054369922,0,0.006159601209,0,-0.00293495353,0,0.1308901959,0,11.86330819,-0.6854041152,0,0,0.6140593696,0
24.85,299.7374578,0,-800.0267153,0,0.1343655239,0,11.76173094,0,1.548421376,0,-0.01075255907,0,-0.009398993184,0,0.005969464711,0,-0.00284200901,0,0.1308963612,0,11.86321725,-0.6854041152,0,0,0.6140593696,0
24.86,299.8560888,0,-800.0271201,0,0.1342578577,0,11.76164266,0,1.548480123,0,-0.01078051385,0,-0.0082579623,0,0.005781310247,0,-0.002748769602,0,0.1309022422,0,11.86313739,-0.6854041152,0,0,0.6140593696,0
24.87,299.9747192,0,-800.0275115,0,0.1341499167,0,11.76156577,0,1.548537008,0,-0.01080753429,0,-0.007121000198,0,0.005595556124,0,-0.002655354761,0,0.1309078423,0,11.86306858,-0.6854041152,0,0,0.6140593696,0
24.88,300.093349,0,-800.0278893,0,0.1340417101,0,11.76150023,0,1.548592034,0,-0.01083362163,0,-0.005986006671,0,0.005409507604,0,-0.00256214614,0,0.1309131621,0,11.86301079,-0.6854041152,0,0,0.6140593696,0
24.89,300.2119783,0,-800.0282537,0,0.1339332474,0,11.76144604,0,1.548645197,0,-0.01085877782,0,-0.004853067865,0,0.005223162958,0,-0.002469120765,0,0.1309182016,0,11.862964,-0.6854041152,0,0,0.6140593696,0
24.9,300.3306072,0,-800.0286047,0,0.1338245377,0,11.76140317,0,1.548696496,0,-0.01088300459,0,-0.003722269898,0,0.005036524075,0,-0.002376258374,0,0.1309229607,0,11.86292819,-0.6854041152,0,0,0.6140593696,0
24.91,300.4492359,0,-800.0289422,0,0.1337155904,0,11.76137159,0,1.548745927,0,-0.01090630347,0,-0.002593698817,0,0.004849596094,0,-0.002283541231,0,0.1309274394,0,11.86290334,-0.6854041152,0,0,0.6140593696,0
24.92,300.5678644,0,-800.0292662,0,0.1336064147,0,11.76135128,0,1.548793487,0,-0.01092867585,0,-0.001467440566,0,0.004662387057,0,-0.002190953954,0,0.1309316377,0,11.86288942,-0.6854041152,0,0,0.6140593696,0
24.93,300.6864929,0,-800.0295768,0,0.1334970199,0,11.76134223,0,1.548839173,0,-0.01095012294,0,-0.0003435809495,0,0.004474907595,0,-0.002098483349,0,0.1309355556,0,11.8628864,-0.6854041152,0,0,0.6140593696,0
24.94,300.8051214,0,-800.0298739,0,0.1333874153,0,11.7613444,0,1.548882984,0,-0.01097064587,0,0.0007777944013,0,0.004287170635,0,-0.002006118252,0,0.1309391931,0,11.86289428,-0.6854041152,0,0,0.6140593696,0
24.95,300.9237501,0,-800.0301576,0,0.1332776101,0,11.76135778,0,1.548924916,0,-0.01099024563,0,0.001896600055,0,0.004099191133,0,-0.001913849376,0,0.1309425504,0,11.86291301,-0.6854041152,0,0,0.6140593696,0
24.96,301.042379,0,-800.0304279,0,0.1331676135,0,11.76138233,0,1.548964967,0,-0.01100892315,0,0.003012750811,0,0.003910985825,0,-0.001821669175,0,0.1309456274,0,11.86294258,-0.6854041152,0,0,0.6140593696,0
24.97,301.1610084,0,-800.0306848,0,0.1330574347,0,11.76141802,0,1.549003135,0,-0.01102667929,0,0.004126161723,0,0.003722573,0,-0.001729571708,0,0.1309484244,0,11.86298296,-0.6854041152,0,0,0.6140593696,0
24.98,301.2796382,0,-800.0309283,0,0.132947083,0,11.76146484,0,1.549039418,0,-0.01104351484,0,0.005236748129,0,0.003533972299,0,-0.001637552512,0,0.1309509414,0,11.86303411,-0.6854041152,0,0,0.6140593696,0
24.99,301.3982686,0,-800.0311584,0,0.1328365675,0,11.76152275,0,1.549073814,0,-0.01105943059,0,0.006344425667,0,0.003345204519,0,-0.001545608484,0,0.1309531786,0,11.86309601,-0.6854041152,0,0,0.6140593696,0
25,301.5168998,0,-800.0313752,0,0.1327258974,0,11.76159172,0,1.549106322,0,-0.01107442726,0,0.007449110304,0,0.003156291441,0,-0.001453737772,0,0.1309551361,0,11.86316864,-0.6854041152,0,0,0.6140593696,0
25.01,301.6355317,0,-800.0315786,0,0.132615082,0,11.76167172,0,1.549136939,0,-0.01108850558,0,0.008550718352,0,0.00296725568,0,-0.001361939663,0,0.1309568143,0,11.86325195,-0.6854041152,0,0,0.6140593696,0
25.02,301.7541645,0,-800.0317686,0,0.1325041304,0,11.76176272,0,1.549165666,0,-0.01110166629,0,0.009649166489,0,0.002778120533,0,-0.001270214494,0,0.1309582134,0,11.86334593,-0.6854041152,0,0,0.6140593696,0
25.03,301.8727983,0,-800.0319454,0,0.1323930517,0,11.76186469,0,1.549192502,0,-0.01111391012,0,0.01074437177,0,0.00258890986,0,-0.001178563551,0,0.1309593336,0,11.86345053,-0.6854041152,0,0,0.6140593696,0
25.04,301.9914333,0,-800.0321088,0,0.1322818552,0,11.7619776,0,1.549217444,0,-0.01112523782,0,0.01183625167,0,0.002399647957,0,-0.001086988991,0,0.1309601753,0,11.86356573,-0.6854041152,0,0,0.6140593696,0
25.05,302.1100695,0,-800.032259,0,0.13217055,0,11.76210141,0,1.549240494,0,-0.01113565016,0,0.01292472405,0,0.002210359463,0,-0.0009954937542,0,0.1309607388,0,11.86369148,-0.6854041152,0,0,0.6140593696,0
25.06,302.228707,0,-800.0323959,0,0.1320591453,0,11.76223608,0,1.549261652,0,-0.01114514797,0,0.01400970723,0,0.002021069255,0,-0.0009040814941,0,0.1309610245,0,11.86382777,-0.6854041152,0,0,0.6140593696,0
25.07,302.3473459,0,-800.0325196,0,0.1319476501,0,11.76238159,0,1.549280916,0,-0.01115373209,0,0.01509111994,0,0.001831802372,0,-0.0008127565057,0,0.1309610328,0,11.86397455,-0.6854041152,0,0,0.6140593696,0
25.08,302.4659864,0,-800.03263,0,0.1318360737,0,11.76253789,0,1.549298288,0,-0.01116140341,0,0.01616888141,0,0.001642583935,0,-0.0007215236612,0,0.130960764,0,11.86413178,-0.6854041152,0,0,0.6140593696,0
25.09,302.5846285,0,-800.0327273,0,0.1317244251,0,11.76270495,0,1.549313768,0,-0.01116816288,0,0.01724291131,0,0.001453439083,0,-0.0006303883491,0,0.1309602188,0,11.86429943,-0.6854041152,0,0,0.6140593696,0
25.1,302.7032724,0,-800.0328113,0,0.1316127134,0,11.76288274,0,1.549327357,0,-0.01117401152,0,0.01831312979,0,0.001264392912,0,-0.0005393564195,0,0.1309593976,0,11.86447747,-0.6854041152,0,0,0.6140593696,0
25.11,302.821918,0,-800.0328823,0,0.1315009479,0,11.7630712,0,1.549339056,0,-0.01117895038,0,0.0193794575,0,0.001075470427,0,-0.0004484341313,0,0.1309583009,0,11.86466585,-0.6854041152,0,0,0.6140593696,0
25.12,302.9405657,0,-800.0329401,0,0.1313891375,0,11.76327031,0,1.549348867,0,-0.01118298059,0,0.02044181559,0,0.0008866964891,0,-0.0003576281053,0,0.1309569293,0,11.86486453,-0.6854041152,0,0,0.6140593696,0
25.13,303.0592153,0,-800.0329849,0,0.1312772913,0,11.76348003,0,1.549356791,0,-0.01118610335,0,0.02150012573,0,0.0006980957853,0,-0.0002669452799,0,0.1309552834,0,11.86507349,-0.6854041152,0,0,0.6140593696,0
25.14,303.1778672,0,-800.0330165,0,0.1311654184,0,11.7637003,0,1.549362829,0,-0.01118831993,0,0.02255431009,0,0.0005096927875,0,-0.0001763928706,0,0.1309533638,0,11.86529266,-0.6854041152,0,0,0.6140593696,0
25.15,303.2965212,0,-800.0330352,0,0.1310535279,0,11.7639311,0,1.549366985,0,-0.01118963167,0,0.02360429138,0,0.0003215117259,0,-8.597833275e-05,0,0.1309511711,0,11.86552203,-0.6854041152,0,0,0.6140593696,0
25.16,303.4151776,0,-800.0330408,0,0.1309416288,0,11.76417237,0,1.54936926,0,-0.01119003998,0,0.02464999284,0,0.0001335765637,0,4.290672708e-06,0,0.1309487061,0,11.86576153,-0.6854041152,0,0,0.6140593696,0
25.17,303.5338365,0,-800.0330335,0,0.1308297301,0,11.76442408,0,1.549369658,0,-0.01118954636,0,0.02569133827,0,-5.408902362e-05,0,9.44063104e-05,0,0.1309459694,0,11.86601114,-0.6854041152,0,0,0.6140593696,0
25.18,303.6524979,0,-800.0330133,0,0.1307178409,0,11.76468619,0,1.54936818,0,-0.01118815239,0,0.02672825199,0,-0.0002414616656,0,0.0001843605993,0,0.1309429619,0,11.86627081,-0.6854041152,0,0,0.6140593696,0
25.19,303.7711619,0,-800.0329801,0,0.1306059701,0,11.76495863,0,1.549364829,0,-0.01118585972,0,0.02776065891,0,-0.0004285183108,0,0.0002741454387,0,0.1309396842,0,11.86654048,-0.6854041152,0,0,0.6140593696,0
25.2,303.8898287,0,-800.0329341,0,0.1304941267,0,11.76524138,0,1.54935961,0,-0.01118267008,0,0.02878848448,0,-0.0006152362376,0,0.0003637526324,0,0.1309361372,0,11.86682013,-0.6854041152,0,0,0.6140593696,0
25.21,304.0084983,0,-800.0328752,0,0.1303823196,0,11.76553439,0,1.549352526,0,-0.01117858529,0,0.02981165474,0,-0.0008015930629,0,0.0004531739098,0,0.1309323216,0,11.8671097,-0.6854041152,0,0,0.6140593696,0
25.22,304.1271709,0,-800.0328036,0,0.1302705579,0,11.7658376,0,1.54934358,0,-0.01117360725,0,0.03083009629,0,-0.0009875667482,0,0.0005424009459,0,0.1309282385,0,11.86740915,-0.6854041152,0,0,0.6140593696,0
25.23,304.2458465,0,-800.0327191,0,0.1301588505,0,11.76615097,0,1.549332776,0,-0.01116773794,0,0.03184373631,0,-0.001173135603,0,0.000631425379,0,0.1309238886,0,11.86771843,-0.6854041152,0,0,0.6140593696,0
25.24,304.3645252,0,-800.032622,0,0.1300472061,0,11.76647446,0,1.549320119,0,-0.01116097944,0,0.03285250259,0,-0.001358278289,0,0.0007202388265,0,0.1309192728,0,11.8680375,-0.6854041152,0,0,0.6140593696,0
25.25,304.4832072,0,-800.0325122,0,0.1299356338,0,11.76680801,0,1.549305612,0,-0.0111533339,0,0.03385632348,0,-0.001542973818,0,0.0008088328995,0,0.1309143921,0,11.8683663,-0.6854041152,0,0,0.6140593696,0
25.26,304.6018925,0,-800.0323897,0,0.1298241424,0,11.76715157,0,1.549289261,0,-0.01114480354,0,0.03485512795,0,-0.001727201552,0,0.0008971992157,0,0.1309092475,0,11.86870479,-0.6854041152,0,0,0.6140593696,0
25.27,304.7205812,0,-800.0322546,0,0.1297127407,0,11.76750509,0,1.549271069,0,-0.0111353907,0,0.03584884556,0,-0.001910941204,0,0.0009853294111,0,0.1309038399,0,11.86905291,-0.6854041152,0,0,0.6140593696,0
25.28,304.8392734,0,-800.0321069,0,0.1296014375,0,11.76786853,0,1.549251046,0,-0.01112509748,0,0.03683640881,0,-0.002092940946,0,0.001073376681,0,0.1308981705,0,11.86941062,-0.6854041152,0,0,0.6140593696,0
25.29,304.9579692,0,-800.0319468,0,0.1294902417,0,11.76824179,0,1.549229226,0,-0.01111392269,0,0.0378158783,0,-0.002270853104,0,0.001161508763,0,0.1308922434,0,11.86977785,-0.6854041152,0,0,0.6140593696,0
25.3,305.0766688,0,-800.0317741,0,0.129379162,0,11.76862483,0,1.549205631,0,-0.01110186878,0,0.03878991581,0,-0.002448029612,0,0.001249199212,0,0.130886061,0,11.87015452,-0.6854041152,0,0,0.6140593696,0
25.31,305.1953721,0,-800.031589,0,0.1292682072,0,11.76901757,0,1.549180268,0,-0.01108894016,0,0.03975845765,0,-0.002624473967,0,0.001336452875,0,0.1308796245,0,11.8705406,-0.6854041152,0,0,0.6140593696,0
25.32,305.3140793,0,-800.0313916,0,0.1291573861,0,11.76941998,0,1.549153144,0,-0.01107514116,0,0.04072144061,0,-0.002800188134,0,0.001423273937,0,0.1308729352,0,11.87093602,-0.6854041152,0,0,0.6140593696,0
25.33,305.4327905,0,-800.0311818,0,0.1290467073,0,11.76983198,0,1.549124266,0,-0.01106047611,0,0.04167880194,0,-0.002975172665,0,0.00150966595,0,0.1308659944,0,11.87134074,-0.6854041152,0,0,0.6140593696,0
25.34,305.5515057,0,-800.0309596,0,0.1289361795,0,11.77025354,0,1.549093643,0,-0.01104494927,0,0.0426304794,0,-0.003149426802,0,0.001595631864,0,0.1308588033,0,11.87175469,-0.6854041152,0,0,0.6140593696,0
25.35,305.6702252,0,-800.0307253,0,0.1288258112,0,11.77068457,0,1.54906128,0,-0.01102856488,0,0.04357641125,0,-0.003322948588,0,0.001681174047,0,0.1308513632,0,11.87217782,-0.6854041152,0,0,0.6140593696,0
25.36,305.7889488,0,-800.0304787,0,0.128715611,0,11.77112504,0,1.549027186,0,-0.01101132719,0,0.04451653629,0,-0.003495734959,0,0.001766294324,0,0.1308436754,0,11.87261008,-0.6854041152,0,0,0.6140593696,0
25.37,305.9076769,0,-800.03022,0,0.1286055875,0,11.77157489,0,1.548991368,0,-0.0109932404,0,0.04545079381,0,-0.003667781836,0,0.001850993996,0,0.1308357412,0,11.8730514,-0.6854041152,0,0,0.6140593696,0
25.38,306.0264093,0,-800.0299491,0,0.128495749,0,11.77203404,0,1.548953833,0,-0.01097430871,0,0.04637912369,0,-0.003839084216,0,0.001935273874,0,0.1308275619,0,11.87350173,-0.6854041152,0,0,0.6140593696,0
25.39,306.1451463,0,-800.0296663,0,0.1283861041,0,11.77250245,0,1.548914589,0,-0.01095453632,0,0.04730146633,0,-0.004009636252,0,0.002019134301,0,0.1308191388,0,11.87396102,-0.6854041152,0,0,0.6140593696,0
25.4,306.2638879,0,-800.0293714,0,0.1282766611,0,11.77298005,0,1.548873643,0,-0.01093392742,0,0.04821776272,0,-0.00417943133,0,0.002102575186,0,0.1308104734,0,11.8744292,-0.6854041152,0,0,0.6140593696,0
25.41,306.3826341,0,-800.0290645,0,0.1281674283,0,11.77346678,0,1.548831003,0,-0.01091248622,0,0.0491279544,0,-0.004348462142,0,0.002185596025,0,0.1308015669,0,11.87490621,-0.6854041152,0,0,0.6140593696,0
25.42,306.5013852,0,-800.0287458,0,0.1280584141,0,11.77396259,0,1.548786676,0,-0.01089021691,0,0.05003198352,0,-0.004516720756,0,0.002268195927,0,0.1307924206,0,11.875392,-0.6854041152,0,0,0.6140593696,0
25.43,306.6201411,0,-800.0284152,0,0.1279496267,0,11.7744674,0,1.548740671,0,-0.01086712371,0,0.0509297928,0,-0.004684198677,0,0.002350373643,0,0.130783036,0,11.8758865,-0.6854041152,0,0,0.6140593696,0
25.44,306.738902,0,-800.0280728,0,0.1278410744,0,11.77498116,0,1.548692995,0,-0.01084321085,0,0.05182132557,0,-0.00485088691,0,0.002432127586,0,0.1307734145,0,11.87638966,-0.6854041152,0,0,0.6140593696,0
25.45,306.8576679,0,-800.0277187,0,0.1277327652,0,11.77550381,0,1.548643656,0,-0.01081848257,0,0.05270652578,0,-0.005016776014,0,0.002513455856,0,0.1307635575,0,11.87690141,-0.6854041152,0,0,0.6140593696,0
25.46,306.976439,0,-800.0273529,0,0.1276247074,0,11.77603527,0,1.548592662,0,-0.01079294315,0,0.05358533798,0,-0.005181856155,0,0.002594356263,0,0.1307534663,0,11.87742169,-0.6854041152,0,0,0.6140593696,0
25.47,307.0952152,0,-800.0269755,0,0.127516909,0,11.77657549,0,1.548540022,0,-0.01076659688,0,0.05445770736,0,-0.005346117154,0,0.002674826348,0,0.1307431425,0,11.87795043,-0.6854041152,0,0,0.6140593696,0
25.48,307.2139968,0,-800.0265865,0,0.1274093782,0,11.7771244,0,1.548485743,0,-0.01073944807,0,0.05532357972,0,-0.005509548532,0,0.002754863405,0,0.1307325875,0,11.87848759,-0.6854041152,0,0,0.6140593696,0
25.49,307.3327837,0,-800.026186,0,0.1273021227,0,11.77768194,0,1.548429833,0,-0.01071150107,0,0.05618290153,0,-0.005672139553,0,0.002834464501,0,0.1307218027,0,11.87903308,-0.6854041152,0,0,0.6140593696,0
25.5,307.4515761,0,-800.0257741,0,0.1271951508,0,11.77824804,0,1.548372303,0,-0.01068276024,0,0.05703561987,0,-0.005833879265,0,0.002913626492,0,0.1307107896,0,11.87958685,-0.6854041152,0,0,0.6140593696,0
25.51,307.570374,0,-800.0253508,0,0.1270884702,0,11.77882263,0,1.548313159,0,-0.01065323001,0,0.05788168251,0,-0.005994756531,0,0.002992346045,0,0.1306995498,0,11.88014883,-0.6854041152,0,0,0.6140593696,0
25.52,307.6891775,0,-800.0249161,0,0.1269820888,0,11.77940565,0,1.54825241,0,-0.01062291481,0,0.05872103783,0,-0.006154760065,0,0.003070619654,0,0.1306880847,0,11.88071896,-0.6854041152,0,0,0.6140593696,0
25.53,307.8079868,0,-800.0244702,0,0.1268760145,0,11.77999703,0,1.548190066,0,-0.01059181912,0,0.05955363491,0,-0.006313878465,0,0.003148443657,0,0.1306763958,0,11.88129717,-0.6854041152,0,0,0.6140593696,0
25.54,307.9268018,0,-800.0240131,0,0.126770255,0,11.7805967,0,1.548126136,0,-0.01055994745,0,0.06037942349,0,-0.006472100237,0,0.003225814251,0,0.1306644848,0,11.8818834,-0.6854041152,0,0,0.6140593696,0
25.55,308.0456226,0,-800.0235448,0,0.1266648181,0,11.7812046,0,1.548060627,0,-0.01052730436,0,0.06119835396,0,-0.006629413826,0,0.003302727506,0,0.1306523531,0,11.88247758,-0.6854041152,0,0,0.6140593696,0
25.56,308.1644495,0,-800.0230654,0,0.1265597115,0,11.78182065,0,1.547993551,0,-0.01049389444,0,0.0620103774,0,-0.006785807636,0,0.003379179381,0,0.1306400024,0,11.88307964,-0.6854041152,0,0,0.6140593696,0
25.57,308.2832823,0,-800.0225751,0,0.1264549428,0,11.78244478,0,1.547924914,0,-0.01045972232,0,0.06281544558,0,-0.006941270053,0,0.003455165736,0,0.1306274342,0,11.88368952,-0.6854041152,0,0,0.6140593696,0
25.58,308.4021212,0,-800.0220738,0,0.1263505195,0,11.78307693,0,1.547854728,0,-0.01042479269,0,0.06361351094,0,-0.007095789467,0,0.003530682346,0,0.1306146501,0,11.88430714,-0.6854041152,0,0,0.6140593696,0
25.59,308.5209663,0,-800.0215616,0,0.1262464494,0,11.78371703,0,1.547783002,0,-0.01038911025,0,0.06440452661,0,-0.007249354288,0,0.003605724911,0,0.1306016518,0,11.88493244,-0.6854041152,0,0,0.6140593696,0
25.6,308.6398176,0,-800.0210386,0,0.1261427398,0,11.784365,0,1.547709744,0,-0.01035267978,0,0.06518844642,0,-0.007401952964,0,0.003680289067,0,0.1305884409,0,11.88556536,-0.6854041152,0,0,0.6140593696,0
25.61,308.7586753,0,-800.0205048,0,0.1260393983,0,11.78502077,0,1.547634966,0,-0.01031550608,0,0.06596522488,0,-0.007553573995,0,0.003754370398,0,0.130575019,0,11.88620581,-0.6854041152,0,0,0.6140593696,0
25.62,308.8775393,0,-800.0199604,0,0.1259364322,0,11.78568428,0,1.547558676,0,-0.010277594,0,0.06673481722,0,-0.00770420595,0,0.003827964446,0,0.1305613879,0,11.88685374,-0.6854041152,0,0,0.6140593696,0
25.63,308.9964098,0,-800.0194053,0,0.1258338489,0,11.78635544,0,1.547480885,0,-0.01023894843,0,0.06749717935,0,-0.007853837476,0,0.003901066718,0,0.1305475491,0,11.88750906,-0.6854041152,0,0,0.6140593696,0
25.64,309.1152869,0,-800.0188397,0,0.1257316556,0,11.7870342,0,1.547401603,0,-0.01019957432,0,0.06825226789,0,-0.008002457309,0,0.003973672696,0,0.1305335044,0,11.88817172,-0.6854041152,0,0,0.6140593696,0
25.65,309.2341705,0,-800.0182636,0,0.1256298598,0,11.78772047,0,1.547320839,0,-0.01015947665,0,0.06900004018,0,-0.008150054289,0,0.004045777844,0,0.1305192555,0,11.88884164,-0.6854041152,0,0,0.6140593696,0
25.66,309.3530609,0,-800.0176772,0,0.1255284685,0,11.78841417,0,1.547238605,0,-0.01011866045,0,0.06974045425,0,-0.008296617364,0,0.004117377619,0,0.1305048041,0,11.88951875,-0.6854041152,0,0,0.6140593696,0
25.67,309.471958,0,-800.0170803,0,0.1254274889,0,11.78911525,0,1.547154911,0,-0.0100771308,0,0.07047346885,0,-0.008442135601,0,0.004188467472,0,0.1304901519,0,11.89020297,-0.6854041152,0,0,0.6140593696,0
25.68,309.5908619,0,-800.0164733,0,0.1253269282,0,11.78982362,0,1.547069766,0,-0.01003489281,0,0.07119904345,0,-0.008586598191,0,0.004259042858,0,0.1304753007,0,11.89089424,-0.6854041152,0,0,0.6140593696,0
25.69,309.7097728,0,-800.015856,0,0.1252267934,0,11.79053921,0,1.546983182,0,-0.009991951669,0,0.07191713822,0,-0.008729994457,0,0.004329099244,0,0.1304602523,0,11.89159248,-0.6854041152,0,0,0.6140593696,0
25.7,309.8286905,0,-800.0152286,0,0.1251270915,0,11.79126194,0,1.54689517,0,-0.009948312574,0,0.07262771407,0,-0.008872313862,0,0.00439863211,0,0.1304450084,0,11.89229762,-0.6854041152,0,0,0.6140593696,0
25.71,309.9476154,0,-800.0145912,0,0.1250278295,0,11.79199174,0,1.54680574,0,-0.009903980787,0,0.0733307326,0,-0.009013546009,0,0.004467636956,0,0.1304295708,0,11.89300959,-0.6854041152,0,0,0.6140593696,0
25.72,310.0665473,0,-800.0139438,0,0.1249290142,0,11.79272853,0,1.546714903,0,-0.00985896161,0,0.07402615616,0,-0.009153680649,0,0.004536109309,0,0.1304139414,0,11.89372831,-0.6854041152,0,0,0.6140593696,0
